id_site;site;id_alat;lat;lon;elevasi;id_provinsi;id_kabupaten;id_kecamatan;date_created;id_user
35240601a;Kandangrejo/Kedung Pring;a;-7.18694;112.1922;24;35;3524;352406;2021/01/06 21:19:00;1
35240602a;Melati/Prijetan;a;-7.21583;112.2078;6;35;3524;352406;2021/01/06 21:19:00;1
35240701a;Sedayu/Brondong;a;-6.87361;112.2786;14;35;3524;352407;2021/01/06 21:19:00;1
35240801a;Centini/Jabung;a;-7.0175;112.2256;15;35;3524;352408;2021/01/06 21:19:00;1
35241001a;Parengan/Pangkatrejo;a;-6.98611;112.2839;22;35;3524;352410;2021/01/06 21:19:00;1
35241201a;Gondang Lor;a;-7.20083;112.2717;50;35;3524;352412;2021/01/06 21:19:00;1
35241301a;Waruwetan/Pucuk;a;-7.09722;112.2847;10;35;3524;352413;2021/01/06 21:19:00;1
35241401a;Paciran;a;-6.87666;112.39075;17;35;3524;352414;2021/01/06 21:19:00;1
35241501a;Tenggulun/Bluri;a;-6.93417;112.3375;40;35;3524;352415;2021/01/06 21:19:00;1
35241601a;Tugu/Mantup;a;-7.26944;112.365;55;35;3524;352416;2021/01/06 21:19:00;1
35241701a;Sukodadi;a;-7.09389;112.3297;12;35;3524;352417;2021/01/06 21:19:00;1
35241801a;Karang Geneng;a;-6.99083;112.3714;22;35;3524;352418;2021/01/06 21:19:00;1
35241901a;Tlogoagung/Kembang Bahu;a;-7.18056;112.3267;30;35;3524;352419;2021/01/06 21:19:00;1
35242201a;Jetis/Lamongan;a;-7.12028;112.4172;21;35;3524;352422;2021/01/06 21:19:00;1
35242301a;Genreng/Takeran;a;-7.18806;112.3986;46;35;3524;352423;2021/01/06 21:19:00;1
35242401a;Morowindu/Karang Binangun;a;-7.02694;112.495;25;35;3524;352424;2021/01/06 21:19:00;1
35242402a;Kuro;a;-7.04639;112.5136;7;35;3524;352424;2021/01/06 21:19:00;1
35242601a;Sokomulyo/Blawi;a;-7.05056;112.4558;3;35;3524;352426;2021/01/06 21:19:00;1
35250101a;Lowayu;a;-6.98611;112.41861;20;35;3525;352501;2021/01/06 21:19:00;1
35250102a;Mentaras;a;-6.9725;112.45167;20;35;3525;352501;2021/01/06 21:19:00;1
35250201a;Balong Panggang;a;-7.291;112.419;32;35;3525;352502;2021/01/06 21:19:00;1
35250301a;Prupuh/Panceng;a;-6.92167;112.46333;18;35;3525;352503;2021/01/06 21:19:00;1
35250401a;Kacangan/Benjeng;a;-7.26583;112.51389;28;35;3525;352504;2021/01/06 21:19:00;1
35250501a;Sumari/Duduk Sampeyan;a;-7.16389;112.52139;16;35;3525;352505;2021/01/06 21:19:00;1
35250601a;Sumberrame/Wringinanom;a;-7.39667;112.525;28;35;3525;352506;2021/01/06 21:19:00;1
35250701a;Ujungpangkah;a;-6.92111;112.55472;32;35;3525;352507;2021/01/06 21:19:00;1
35250901a;Sambungan Anyar Lasem/Sidayu;a;-7.00861;112.51556;15;35;3525;352509;2021/01/06 21:19:00;1
35251001a;Suci;a;-7.14972;112.60306;11;35;3525;352510;2021/01/06 21:19:00;1
35251002a;Sembayat/Tambak Ombo;a;-7.08472;112.5775;10;35;3525;352510;2021/01/06 21:19:00;1
35251101a;Ngabetan/Cerme;a;-7.22139;112.55944;26;35;3525;352511;2021/01/06 21:19:00;1
35251301a;Menganti;a;-7.29444;112.58306;23;35;3525;352513;2021/01/06 21:19:00;1
35251501a;Krikilan/ Driyorejo;a;-7.37056;112.58611;20;35;3525;352515;2021/01/06 21:19:00;1
35251601a;Banjarsari/Bunder/Gresik;a;-7.175;112.58306;31;35;3525;352516;2021/01/06 21:19:00;1
35251701a;Stamet Bawean;a;-5.85107;112.65796;6;35;3525;352517;2021/01/06 21:19:00;1
35260101a;Kraton/Bangkalan;a;-7.02944;112.7503;11;35;3526;352601;2021/01/06 21:19:00;1
35260201a;Kaleyan/Socah;a;-7.08806;112.70889;38;35;3526;352602;2021/01/06 21:19:00;1
35260301a;Dam Tunjung;a;-7.04722;112.7861;27;35;3526;352603;2021/01/06 21:19:00;1
35260302a;Burneh;a;-7.05389;112.7853;26;35;3526;352603;2021/01/06 21:19:00;1
35260401a;Banyuajuh/Kamal;a;-7.15278;112.7161;33;35;3526;352604;2021/01/06 21:19:00;1
35260501a;Arosbaya;a;-6.9475;112.8411;35;35;3526;352605;2021/01/06 21:19:00;1
35260601a;Campor/Geger;a;-6.97417;112.8878;24;35;3526;352606;2021/01/06 21:19:00;1
35260701a;Klampis Barat;a;-6.89444;112.9033;8;35;3526;352607;2021/01/06 21:19:00;1
35260801a;Sepulu;a;-6.89639;112.9567;12;35;3526;352608;2021/01/06 21:19:00;1
35260901a;Tanjung Bumi;a;-6.89083;113.0744;20;35;3526;352609;2021/01/06 21:19:00;1
35261001a;Dupok/ Kokop;a;-6.9425;113.03;64;35;3526;352610;2021/01/06 21:19:00;1
35261101a;Dlemer/Kwanyar;a;-7.15528;112.8583;22;35;3526;352611;2021/01/06 21:19:00;1
35261201a;Sukolilo Timur;a;-7.15722;112.8033;20;35;3526;352612;2021/01/06 21:19:00;1
35261301a;Petrah/Tanah Merah;a;-7.09167;112.8894;83;35;3526;352613;2021/01/06 21:19:00;1
35261401a;Soket Lauk /Tragah;a;-7.1025;112.8303;35;35;3526;352614;2021/01/06 21:19:00;1
35261501a;Blega;a;-7.12889;113.0614;14;35;3526;352615;2021/01/06 21:19:00;1
35261601a;Patereman/Kedundung;a;-7.21083;113.0314;12;35;3526;352616;2021/01/06 21:19:00;1
35261701a;Bandung/Konang;a;-7.07528;113.0883;51;35;3526;352617;2021/01/06 21:19:00;1
35261801a;Galis;a;-7.11306;112.9625;93;35;3526;352618;2021/01/06 21:19:00;1
35270101a;Labuhan;a;-7.22306;113.0742;28;35;3527;352701;2021/01/06 21:19:00;1
35270201a;Torjun;a;-7.15139;113.1939;23;35;3527;352702;2021/01/06 21:19:00;1
35270202a;Tambaan / Camplong;a;-7.21556;113.3222;18;35;3527;352702;2021/01/06 21:19:00;1
35270302a;Gunungsekar/Sampang;a;-7.18306;113.2378;22;35;3527;352703;2021/01/06 21:19:00;1
35270501a;Omben Temoran;a;-7.1175;113.3325;128;35;3527;352705;2021/01/06 21:19:00;1
35270601a;Komis/Kedungdung;a;-7.10833;113.2422;26;35;3527;352706;2021/01/06 21:19:00;1
35270701a;Kotah/Jrengik;a;-7.12556;113.1431;32;35;3527;352707;2021/01/06 21:19:00;1
35270801a;Samaran/Tambelangan;a;-7.06528;113.1647;44;35;3527;352708;2021/01/06 21:19:00;1
35270901a;Kembang Jeruk/Banyuates;a;-6.92028;113.1439;38;35;3527;352709;2021/01/06 21:19:00;1
35271001a;Tragih/Robatal;a;-7.00167;113.2783;78;35;3527;352710;2021/01/06 21:19:00;1
35271101a;Sokobanah Daya;a;-6.88861;113.4278;25;35;3527;352711;2021/01/06 21:19:00;1
35271201a;Ketapang Barat;a;-6.89556;113.2778;37;35;3527;352712;2021/01/06 21:19:00;1
35271401a;Karang Penang Onjur;a;-7.01444;113.3758;153;35;3527;352714;2021/01/06 21:19:00;1
35280101a;Cegul/Tlanakan;a;-7.19194;113.4839;16;35;3528;352801;2021/01/06 21:19:00;1
35280201a;Pademaru Timur;a;-7.20417;113.5311;10;35;3528;352802;2021/01/06 21:19:00;1
35280301a;Bulay/Galis;a;-7.14297;113.54836;18;35;3528;352803;2021/01/06 21:19:00;1
35280401a;Kowel /Toronan;a;-7.135;113.4858;33;35;3528;352804;2021/01/06 21:19:00;1
35280501a;Propo;a;-7.12389;113.4103;65;35;3528;352805;2021/01/06 21:19:00;1
35280502a;Klampar;a;-7.14167;113.4606;29;35;3528;352805;2021/01/06 21:19:00;1
35280503a;Samiran;a;-7.14944;113.4425;37;35;3528;352805;2021/01/06 21:19:00;1
35280601a;Palengaan Laok;a;-7.06278;113.4308;85;35;3528;352806;2021/01/06 21:19:00;1
35280701a;Pegantenan;a;-7.04611;113.4825;328;35;3528;352807;2021/01/06 21:19:00;1
35280801a;Larangan;a;-7.12175;113.55903;55;35;3528;352808;2021/01/06 21:19:00;1
35280901a;Pakong;a;-7.02556;113.5472;267;35;3528;352809;2021/01/06 21:19:00;1
35281001a;Waru Barat;a;-6.94194;113.5503;160;35;3528;352810;2021/01/06 21:19:00;1
35281301a;Batu Kerbui/Pasean;a;-6.89;113.5875;245;35;3528;352813;2021/01/06 21:19:00;1
35290101a;Kebon Agung;a;-7.00417;113.8486;33;35;3529;352901;2021/01/06 21:19:00;1
35290102a;Parsanga;a;-7.00306;113.8808;22;35;3529;352901;2021/01/06 21:19:00;1
35290103a;Pengarangan/Sumenep Pengairan;a;-7.00861;113.8686;18;35;3529;352901;2021/01/06 21:19:00;1
35290202a;Stasiun Meteorologi Kalianget Madura;a;-7.04111;113.9156;18;35;3529;352902;2021/01/06 21:19:00;1
35290301a;Manding Laok;a;-6.95083;113.8722;89;35;3529;352903;2021/01/06 21:19:00;1
35290401a;Talango;a;-7.06567;113.94491;0;35;3529;352904;2021/01/06 21:19:00;1
35290501a;Bumbungan/Bluto;a;-7.105;113.8114;130;35;3529;352905;2021/01/06 21:19:00;1
35290601a;Tanah Merah/Saronggi;a;-7.08278;113.8286;26;35;3529;352906;2021/01/06 21:19:00;1
35290701a;Elak Daya/Kec.Lenteng;a;-7.02778;113.785;33;35;3529;352907;2021/01/06 21:19:00;1
35290702a;Banaresep Timur/Dam Jepun;a;-7.03889;113.7761;23;35;3529;352907;2021/01/06 21:19:00;1
35290901a;Guluk-Guluk;a;-7.05444;113.6761;218;35;3529;352909;2021/01/06 21:19:00;1
35291001a;Ketawang Larangan/Ganding;a;-7.04111;113.69;132;35;3529;352910;2021/01/06 21:19:00;1
35291101a;Pragaan Laok;a;-7.11083;113.6589;29;35;3529;352911;2021/01/06 21:19:00;1
35291201a;Ambunten Timur;a;-6.89278;113.7425;29;35;3529;352912;2021/01/06 21:19:00;1
35291301a;Panaongan/Pasongsongan;a;-6.89111;113.6586;26;35;3529;352913;2021/01/06 21:19:00;1
35291401a;Kerta Timur/Dasuk;a;-6.90139;113.8133;69;35;3529;352914;2021/01/06 21:19:00;1
35291501a;Rubaru;a;-6.95722;113.7519;12;35;3529;352915;2021/01/06 21:19:00;1
35291601a;Batang-Batang Daya;a;-6.94667;113.9978;70;35;3529;352916;2021/01/06 21:19:00;1
35291701a;Batu Putih Laok;a;-6.93056;113.91778;80;35;3529;352917;2021/01/06 21:19:00;1
35291801a;Dungkek;a;-6.97778;114.0925;15;35;3529;352918;2021/01/06 21:19:00;1
35291901a;Gapura Barat;a;-6.9975;113.9589;30;35;3529;352919;2021/01/06 21:19:00;1
35292001a;Pancor/Gayam;a;-7.1635;114.35389;66;35;3529;352920;2021/01/06 21:19:00;1
35292402a;Abs P. Kangean/Arjasa;a;-6.85867;115.28616;30;35;3529;352924;2021/01/06 21:19:00;1
35292701a;Kangayan;a;-6.87973;115.4628;0;35;3529;352927;2021/01/06 21:19:00;1
35710101a;Kediri PU;a;-7.80556;112.0039;69;35;3571;357101;2021/01/06 21:19:00;1
35720103a;Ngadirejo;a;-8.06389;112.1814;257;35;3572;357201;2021/01/06 21:19:00;1
35720101a;Kepanjen Lor;a;-8.08611;112.1717;205;35;3572;357201;2021/01/06 21:19:00;1
35720102a;Ngadirejo;a;-8.06389;112.18139;257;35;3572;357201;2021/01/06 21:19:00;1
35720302a;Bendogerit;a;-8.08806;112.1792;205;35;3572;357203;2021/01/06 21:19:00;1
35720301a;Blitar PU;a;-8.09006;112.18661;214;35;3572;357203;2021/01/06 21:19:00;1
35730101a;Purwantoro/Ciliwung;a;-7.95194;112.6425;470;35;3573;357301;2021/01/06 21:19:00;1
35730301a;Kedungkandang;a;-7.95333;112.6336;437;35;3573;357303;2021/01/06 21:19:00;1
35730401a;Sukun;a;-7.99444;112.6211;448;35;3573;357304;2021/01/06 21:19:00;1
35740101a;Kademangan;a;-7.77583;113.1878;33;35;3574;357401;2021/01/06 21:19:00;1
35740102a;Triwungkidul;a;-7.775;113.17;50;35;3574;357401;2021/01/06 21:19:00;1
35740201a;Pakistaji;a;-7.81194;113.2189;54;35;3574;357402;2021/01/06 21:19:00;1
35740301a;Tisno Negaran Probolinggo;a;-7.75361;113.2136;17;35;3574;357403;2021/01/06 21:19:00;1
35770101a;Kertoharjo II/Madiun PU;a;-7.62417;111.5203;80;35;3577;357701;2021/01/06 21:19:00;1
35770103a;Klegen;a;-7.62417;111.52028;69;35;3577;357701;2021/01/06 21:19:00;1
35770201a;Patihani/Pg Rejo Agung;a;-7.60833;111.5289;75;35;3577;357702;2021/01/06 21:19:00;1
35780101a;Gunungsari;a;-7.3075;112.7197;9;35;3578;357801;2021/01/06 21:19:00;1
35780201a;Kebonsari/Kebon Agung;a;-7.32722;112.7108;7;35;3578;357802;2021/01/06 21:19:00;1
35780301a;Wonorejo;a;-7.30917;112.8028;5;35;3578;357803;2021/01/06 21:19:00;1
35780401a;Ngagel/Wonokromo;a;-7.3;112.7392;9;35;3578;357804;2021/01/06 21:19:00;1
35780901a;Kenjeran/Larangan;a;-7.25083;112.7947;2;35;3578;357809;2021/01/06 21:19:00;1
35780902a;Keputih;a;-7.285;112.8044;8;35;3578;357809;2021/01/06 21:19:00;1
35781001a;Gubeng;a;-7.2674;112.7502;13;35;3578;357810;2021/01/06 21:19:00;1
35781002a;Kapan Madya Baru/Kedung Cowek;a;-7.2425;112.7689;11;35;3578;357810;2021/01/06 21:19:00;1
35781202a;Stamet Perak II;a;-7.20528;112.7353;17;35;3578;357812;2021/01/06 21:19:00;1
35781501a;Stamet Perak I;a;-7.22361;112.7239;10;35;3578;357815;2021/01/06 21:19:00;1
35781901a;Kandangan Kota Surabaya;a;-7.25306;112.6547;13;35;3578;357819;2021/01/06 21:19:00;1
35782701a;Simomulyo/Simo;a;-7.25833;112.67694;7;35;3578;357827;2021/01/06 21:19:00;1
35790101a;Ngaglik;a;-7.87333;112.5219;929;35;3579;357901;2021/01/06 21:19:00;1
35790102a;Temas;a;-7.87611;112.5439;832;35;3579;357901;2021/01/06 21:19:00;1
35790103a;Sidomulyo/Tinjumoyo;a;-7.84306;112.5281;973;35;3579;357901;2021/01/06 21:19:00;1
35790201a;Panderejo/Ngujung;a;-7.86444;112.5494;825;35;3579;357902;2021/01/06 21:19:00;1
35790203a;Junggo;a;-7.81167;112.53;1240;35;3579;357902;2021/01/06 21:19:00;1
35790301a;Pendem;a;-7.90167;112.5806;637;35;3579;357903;2021/01/06 21:19:00;1
35790302a;Tlekung;a;-7.91056;112.5383;893;35;3579;357903;2021/01/06 21:19:00;1
36010201a;Cimanggu;a;-6.66;105.64;253;36;3601;360102;2021/01/06 21:19:00;1
36010202a;Aer Jeruk;a;-6.66;105.68;0;36;3601;360102;2021/01/06 21:19:00;1
36010301a;Cibaliung;a;-6.71575;105.7056;0;36;3601;360103;2021/01/06 21:19:00;1
36010401a;Cikeusik;a;-6.72538;105.8728;405;36;3601;360104;2021/01/06 21:19:00;1
36010402a;Nanggala;a;-6.7361;105.8405;56;36;3601;360104;2021/01/06 21:19:00;1
36010501a;Cigeulis;a;-6.55;105.64;0;36;3601;360105;2021/01/06 21:19:00;1
36010601a;Mekarjaya;a;-6.5042;105.8147;43;36;3601;360106;2021/01/06 21:19:00;1
36010801a;Munjul;a;-6.60915;105.8712;38;36;3601;360108;2021/01/06 21:19:00;1
36010802a;Pasir Waringin;a;-6.5;105.89;0;36;3601;360108;2021/01/06 21:19:00;1
36010901a;Pagelaran;a;-6.43165;105.8586;0;36;3601;360109;2021/01/06 21:19:00;1
36011001a;Bojong;a;-6.47128;105.9999;25;36;3601;360110;2021/01/06 21:19:00;1
36011201a;Labuhan;a;-6.3786;105.8316;23;36;3601;360112;2021/01/06 21:19:00;1
36011301a;Menes;a;-6.37667;105.9199;0;36;3601;360113;2021/01/06 21:19:00;1
36011601a;Jiput;a;-6.34937;105.8658;106;36;3601;360116;2021/01/06 21:19:00;1
36011701a;Mandalawangi;a;-6.31068;105.9057;88;36;3601;360117;2021/01/06 21:19:00;1
36011801a;Cimanuk;a;-6.35035;106.0438;223;36;3601;360118;2021/01/06 21:19:00;1
36012001a;Cilemer;a;-6.49353;106.0154;0;36;3601;360120;2021/01/06 21:19:00;1
36012002a;Bd Ciliman;a;-6.64;105.99;34;36;3601;360120;2021/01/06 21:19:00;1
36012101a;Bd. Bunut;a;-6.27;106.11;0;36;3601;360121;2021/01/06 21:19:00;1
36012102a;Bd. Cisangu Atas;a;-6.31;106.14;0;36;3601;360121;2021/01/06 21:19:00;1
36012103a;Pandeglang;a;-6.31105;106.1056;254;36;3601;360121;2021/01/06 21:19:00;1
36013201a;Pulosari;a;-6.34058;105.93677;0;36;3601;360132;2021/01/06 21:19:00;1
36013501a;Bpp Teluk Loda Sobang;a;-6.56;105.77;0;36;3601;360135;2021/01/06 21:19:00;1
36020101a;Malingping Utara;a;-6.77592;106.0108;47;36;3602;360201;2021/01/06 21:19:00;1
36020103a;Bd Cilangkahan II/Malingping;a;-6.7785;106.0356;40;36;3602;360201;2021/01/06 21:19:00;1
36020104a;Cipeuncang Pare;a;-6.76281;106.01962;136;36;3602;360201;2021/01/06 21:19:00;1
36020201a;Panyaungan/Panggarangan;a;-6.90788;106.17342;6;36;3602;360202;2021/01/06 21:19:00;1
36020202a;Pagelaran;a;-6.81677;106.04225;24;36;3602;360202;2021/01/06 21:19:00;1
36020301a;Bpp Bayah;a;-6.93327;106.24422;17;36;3602;360203;2021/01/06 21:19:00;1
36020302a;Citarate;a;-6.98722;106.383;129;36;3602;360203;2021/01/06 21:19:00;1
36020303a;Gunung Mandur;a;-6.94381;106.276;163;36;3602;360203;2021/01/06 21:19:00;1
36020401a;Kec. Cipanas;a;-6.53125;106.3828;152;36;3602;360204;2021/01/06 21:19:00;1
36020403a;Bpp Cipanas;a;-6.56932;106.41137;0;36;3602;360204;2021/01/06 21:19:00;1
36020501a;Cilaki/Ciminyak;a;-6.53983;106.30231;194;36;3602;360205;2021/01/06 21:19:00;1
36020502a;Kec. Muncang;a;-6.54594;106.2895;165;36;3602;360205;2021/01/06 21:19:00;1
36020503a;Ciminyak;a;-6.55058;106.3017;155;36;3602;360205;2021/01/06 21:19:00;1
36020601a;Sampang Peundey;a;-6.49506;106.1873;127;36;3602;360206;2021/01/06 21:19:00;1
36020602a;Bpp Leuwidamar;a;-6.50892;106.20378;121;36;3602;360206;2021/01/06 21:19:00;1
36020603a;Bantarjaya;a;-6.47167;106.23452;119;36;3602;360206;2021/01/06 21:19:00;1
36020604a;Gn. Tunggal;a;-6.58333;106.2308;0;36;3602;360206;2021/01/06 21:19:00;1
36020605a;Gardu Tanjak;a;-6.51889;106.1814;0;36;3602;360206;2021/01/06 21:19:00;1
36020607a;Lebak Parahiang/Leuwidamar;a;-6.50588;106.1887;121;36;3602;360206;2021/01/06 21:19:00;1
36020608a;Ciboleger;a;-6.6;106.23;0;36;3602;360206;2021/01/06 21:19:00;1
36020702a;Bojongmanik;a;-6.5847;106.1664;127;36;3602;360207;2021/01/06 21:19:00;1
36020801a;Gunung Kencana;a;-6.57358;106.0745;303;36;3602;360208;2021/01/06 21:19:00;1
36020802a;Bpp Gunung Kencana;a;-6.57363;106.07458;325;36;3602;360208;2021/01/06 21:19:00;1
36020901a;Banjarsari;a;-6.5573;105.988;64;36;3602;360209;2021/01/06 21:19:00;1
36020902a;Bpp Banjarsari;a;-6.546;105.998;89;36;3602;360209;2021/01/06 21:19:00;1
36021001a;Cileles;a;-6.50553;106.0847;139;36;3602;360210;2021/01/06 21:19:00;1
36021002a;Bpp Cileles;a;-6.50543;106.08457;121;36;3602;360210;2021/01/06 21:19:00;1
36021101a;Cimarga/Situ Palayangan;a;-6.40967;106.2319;42;36;3602;360211;2021/01/06 21:19:00;1
36021102a;Kecamatan Cimarga;a;-6.42367;106.23447;40;36;3602;360211;2021/01/06 21:19:00;1
36021103a;Cibeureum;a;-6.45056;106.2;0;36;3602;360211;2021/01/06 21:19:00;1
36021201a;BPP Sajira;a;-6.37347;106.3021;20;36;3602;360212;2021/01/06 21:19:00;1
36021202a;Kec. Sajira;a;-6.4417;106.35387;0;36;3602;360212;2021/01/06 21:19:00;1
36021302a;Cadasari;a;-6.3325;106.3944;0;36;3602;360213;2021/01/06 21:19:00;1
36021401a;Cijaura/Cimesir;a;-6.36136;106.2614;38;36;3602;360214;2021/01/06 21:19:00;1
36021402a;Pasir Ona-Rangkas;a;-6.36842;106.25712;23;36;3602;360214;2021/01/06 21:19:00;1
36021403a;Panancangan;a;-6.32306;106.2258;0;36;3602;360214;2021/01/06 21:19:00;1
36021404a;Cimesir;a;-6.34751;106.21105;67;36;3602;360214;2021/01/06 21:19:00;1
36021501a;Warung Gunung;a;-6.34156;106.1717;109;36;3602;360215;2021/01/06 21:19:00;1
36021601a;Cijaku;a;-6.70467;106.0702;317;36;3602;360216;2021/01/06 21:19:00;1
36021602a;Kbkph Cipalabuh;a;-6.68797;106.0571;211;36;3602;360216;2021/01/06 21:19:00;1
36021701a;Cikulur;a;-6.38872;106.1466;99;36;3602;360217;2021/01/06 21:19:00;1
36021702a;Bpp Cikulur;a;-6.39739;106.14138;83;36;3602;360217;2021/01/06 21:19:00;1
36021801a;Bojong Leles;a;-6.35568;106.21717;0;36;3602;360218;2021/01/06 21:19:00;1
36021901a;Cibeber;a;-6.86047;106.3044;479;36;3602;360219;2021/01/06 21:19:00;1
36021902a;Bpp Cibeber;a;-6.86047;106.30444;625;36;3602;360219;2021/01/06 21:19:00;1
36022001a;Bpp Cilograng;a;-6.90942;106.3428;0;36;3602;360220;2021/01/06 21:19:00;1
36022101a;Bpp Wanasalam;a;-6.79745;105.95732;27;36;3602;360221;2021/01/06 21:19:00;1
36022501a;Banjar Irigasi/Cipanas;a;-6.56932;106.41137;212;36;3602;360225;2021/01/06 21:19:00;1
36022601a;Bpp Cihara;a;-6.8585;106.10558;0;36;3602;360226;2021/01/06 21:19:00;1
36022701a;Bpp Cirinten;a;-6.62858;106.15578;393;36;3602;360227;2021/01/06 21:19:00;1
36030101a;Uptd Balaraja;a;-6.19298;106.4663;53;36;3603;360301;2021/01/06 21:19:00;1
36030102a;Uptd Cidurian/Gembong;a;-6.24;106.41;0;36;3603;360301;2021/01/06 21:19:00;1
36030301a;Tiga Raksa;a;-6.33;106.5;0;36;3603;360303;2021/01/06 21:19:00;1
36030501a;Bpp Carenang;a;-6.26693;106.389;60;36;3603;360305;2021/01/06 21:19:00;1
36030601a;UPTD Bobojong;a;-6.045;106.43;0;36;3603;360306;2021/01/06 21:19:00;1
36030602a;Uptd Kresek;a;-6.12763;106.3801;30;36;3603;360306;2021/01/06 21:19:00;1
36030603a;Cisadane Utara;a;-6.11;106.44;0;36;3603;360306;2021/01/06 21:19:00;1
36030604a;Uptd Gunung Kaler;a;-6.07086;106.6465;0;36;3603;360306;2021/01/06 21:19:00;1
36030701a;Bpp Kronjo;a;-6.05;106.39;0;36;3603;360307;2021/01/06 21:19:00;1
36030702a;UPTD Kronjo/Ringleding;a;-6.08075;106.5422;0;36;3603;360307;2021/01/06 21:19:00;1
36030703a;Uptd Karang Kobong;a;-6.05;106.61;0;36;3603;360307;2021/01/06 21:19:00;1
36030801a;Bpp Tegalkunir/Mauk;a;-6.06472;106.5321;26;36;3603;360308;2021/01/06 21:19:00;1
36030802a;Uptd Mauk;a;-6.08075;106.5423;19;36;3603;360308;2021/01/06 21:19:00;1
36030803a;Mauk;a;-6.06;106.49;0;36;3603;360308;2021/01/06 21:19:00;1
36030805a;Jatiwaringin;a;-6.09;106.47;0;36;3603;360308;2021/01/06 21:19:00;1
36030901a;Uptd Rajeg/Banyawakan;a;-6.12827;106.4609;29;36;3603;360309;2021/01/06 21:19:00;1
36031001a;Bpp Sukadiri/Pakuaji;a;-6.04482;106.5606;22;36;3603;360310;2021/01/06 21:19:00;1
36031101a;Bpp Sukatani/Rajeg;a;-6.09;106.57;0;36;3603;360311;2021/01/06 21:19:00;1
36031201a;Pasar Kemis;a;-6.16;106.56;0;36;3603;360312;2021/01/06 21:19:00;1
36031202a;Uptd Sindangjaya;a;-6.16657;106.5053;44;36;3603;360312;2021/01/06 21:19:00;1
36031301a;BPP Kp MelayuTimur-Teluk Naga;a;-6.06678;106.56733;38;36;3603;360313;2021/01/06 21:19:00;1
36031302a;Uptd Teluk Naga;a;-6.07092;106.6465;23;36;3603;360313;2021/01/06 21:19:00;1
36031303a;Teluk Naga;a;-6.07326;106.66563;3;36;3603;360313;2021/01/06 21:19:00;1
36031304a;Bojongrenget;a;-6.14;106.39;0;36;3603;360313;2021/01/06 21:19:00;1
36031305a;Bpp Pakuhaji;a;-6.0872;106.6064;7;36;3603;360313;2021/01/06 21:19:00;1
36031601a;Bpp Sepatan;a;-6.11695;106.5838;27;36;3603;360316;2021/01/06 21:19:00;1
36031602a;Uptd Sepatan;a;-6.129;106.5893;21;36;3603;360316;2021/01/06 21:19:00;1
36032001a;Bpp Caringin;a;-6.31077;106.5717;67;36;3603;360320;2021/01/06 21:19:00;1
36032701a;Bpp Balaraja/Kaliasin;a;-6.15668;106.4183;33;36;3603;360327;2021/01/06 21:19:00;1
36032702a;UPTD Benda Sukamulya;a;-6.15063;106.44373;36;36;3603;360327;2021/01/06 21:19:00;1
36040501a;Kramatwatu/Pegadingan;a;-6.06072;106.13092;0;36;3604;360405;2021/01/06 21:19:00;1
36040502a;Uptd Kramat Watu;a;-6.0547;106.1081;0;36;3604;360405;2021/01/06 21:19:00;1
36040701a;Bojonegara;a;-5.9693;106.0957;0;36;3604;360407;2021/01/06 21:19:00;1
36040901a;Ciruas;a;-6.12193;106.2356;0;36;3604;360409;2021/01/06 21:19:00;1
36040902a;Singamerta;a;-6.11928;106.2406;0;36;3604;360409;2021/01/06 21:19:00;1
36040903a;Babadan;a;-6.11917;106.2375;0;36;3604;360409;2021/01/06 21:19:00;1
36041101a;Kragilan/Kalenpetung;a;-6.1324;106.2742;16;36;3604;360411;2021/01/06 21:19:00;1
36041102a;Kalen Petung;a;-6.14168;106.2874;16;36;3604;360411;2021/01/06 21:19:00;1
36041103a;Ragas Hilir;a;-6.12;106.3;0;36;3604;360411;2021/01/06 21:19:00;1
36041201a;Pontang;a;-6.03392;106.2767;0;36;3604;360412;2021/01/06 21:19:00;1
36041301a;Tirtayasa/Jeunjing;a;-6.02428;106.32969;0;36;3604;360413;2021/01/06 21:19:00;1
36041302a;Jounjing;a;-6.02003;106.33277;0;36;3604;360413;2021/01/06 21:19:00;1
36041601a;Kibin;a;-6.1469;106.3089;0;36;3604;360416;2021/01/06 21:19:00;1
36041701a;Carenang;a;-6.09003;106.324;0;36;3604;360417;2021/01/06 21:19:00;1
36041901a;Petir;a;-6.21;106.2;0;36;3604;360419;2021/01/06 21:19:00;1
36042001a;Tanjung Teja;a;-6.27;106.21;0;36;3604;360420;2021/01/06 21:19:00;1
36042201a;Baros;a;-6.2155;106.1328;0;36;3604;360422;2021/01/06 21:19:00;1
36042402a;Pamarayan;a;-6.2641;106.2895;0;36;3604;360424;2021/01/06 21:19:00;1
36042501a;Cicinta/Kopo Maja-Pamarayan;a;-6.28;106.36;0;36;3604;360425;2021/01/06 21:19:00;1
36042701a;Ciomas;a;-6.22825;106.0345;0;36;3604;360427;2021/01/06 21:19:00;1
36042702a;Padarincang;a;-6.22018;105.9331;0;36;3604;360427;2021/01/06 21:19:00;1
36042704a;Bpp Ciomas;a;-6.22825;106.0345;355;36;3604;360427;2021/01/06 21:19:00;1
36042801a;Pabuaran;a;-6.20525;106.0719;0;36;3604;360428;2021/01/06 21:19:00;1
36043001a;Anyer;a;-6.06918;105.9361;0;36;3604;360430;2021/01/06 21:19:00;1
